Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0008157			KAH0575468.1
OG0008158			KAH0575469.1
OG0008159			KAH0575470.1
OG0008160			KAH0575474.1
OG0008161			KAH0575477.1
OG0008162			KAH0575478.1
OG0008163			KAH0575479.1
OG0008164			KAH0575480.1
OG0008165			KAH0575482.1
OG0008166			KAH0575486.1
OG0008167			KAH0575487.1
OG0008168			KAH0575489.1
OG0008169			KAH0575490.1
OG0008170			KAH0575491.1
OG0008171			KAH0575493.1
OG0008172			KAH0575494.1
OG0008173			KAH0575495.1
OG0008174			KAH0575497.1
OG0008175			KAH0575498.1
OG0008176			KAH0575499.1
OG0008177			KAH0575506.1
OG0008178			KAH0575507.1
OG0008179			KAH0575509.1
OG0008180			KAH0575511.1
OG0008181			KAH0575516.1
OG0008182			KAH0575528.1
OG0008183			KAH0575529.1
OG0008184			KAH0575530.1
OG0008185			KAH0575533.1
OG0008186			KAH0575534.1
OG0008187			KAH0575540.1
OG0008188			KAH0575541.1
OG0008189			KAH0575549.1
OG0008190			KAH0575556.1
OG0008191			KAH0575557.1
OG0008192			KAH0575560.1
OG0008193			KAH0575561.1
OG0008194			KAH0575562.1
OG0008195			KAH0575563.1
OG0008196			KAH0575565.1
OG0008197			KAH0575566.1
OG0008198			KAH0575568.1
OG0008199			KAH0575571.1
OG0008200			KAH0575574.1
OG0008201			KAH0575576.1
OG0008202			KAH0575577.1
OG0008203			KAH0575578.1
OG0008204			KAH0575593.1
OG0008205			KAH0575597.1
OG0008206			KAH0575598.1
OG0008207			KAH0575599.1
OG0008208			KAH0575600.1
OG0008209			KAH0575605.1
OG0008210			KAH0575606.1
OG0008211			KAH0575609.1
OG0008212			KAH0575611.1
OG0008213			KAH0575612.1
OG0008214			KAH0575613.1
OG0008215			KAH0575616.1
OG0008216			KAH0575620.1
OG0008217			KAH0575621.1
OG0008218			KAH0575626.1
OG0008219			KAH0575627.1
OG0008220			KAH0575629.1
OG0008221			KAH0575630.1
OG0008222			KAH0575631.1
OG0008223			KAH0575634.1
OG0008224			KAH0575635.1
OG0008225			KAH0575639.1
OG0008226			KAH0575640.1
OG0008227			KAH0575641.1
OG0008228			KAH0575642.1
OG0008229			KAH0575644.1
OG0008230			KAH0575647.1
OG0008231			KAH0575648.1
OG0008232			KAH0575653.1
OG0008233			KAH0575655.1
OG0008234			KAH0575660.1
OG0008235			KAH0575661.1
OG0008236			KAH0575664.1
OG0008237			KAH0575666.1
OG0008238			KAH0575668.1
OG0008239			KAH0575669.1
OG0008240			KAH0575670.1
OG0008241			KAH0575671.1
OG0008242			KAH0575673.1
OG0008243			KAH0575675.1
OG0008244			KAH0575676.1
OG0008245			KAH0575677.1
OG0008246			KAH0575685.1
OG0008247			KAH0575686.1
OG0008248			KAH0575687.1
OG0008249			KAH0575688.1
OG0008250			KAH0575689.1
OG0008251			KAH0575692.1
OG0008252			KAH0575694.1
OG0008253			KAH0575695.1
OG0008254			KAH0575696.1
OG0008255			KAH0575700.1
OG0008256			KAH0575701.1
OG0008257			KAH0575703.1
OG0008258			KAH0575704.1
OG0008259			KAH0575705.1
OG0008260			KAH0575709.1
OG0008261			KAH0575712.1
OG0008262			KAH0575714.1
OG0008263			KAH0575715.1
OG0008264			KAH0575716.1
OG0008265			KAH0575717.1
OG0008266			KAH0575719.1
OG0008267			KAH0575720.1
OG0008268			KAH0575721.1
OG0008269			KAH0575722.1
OG0008270			KAH0575723.1
OG0008271			KAH0575725.1
OG0008272			KAH0575726.1
OG0008273			KAH0575727.1
OG0008274			KAH0575729.1
OG0008275			KAH0575732.1
OG0008276			KAH0575733.1
OG0008277			KAH0575734.1
OG0008278			KAH0575738.1
OG0008279			KAH0575739.1
OG0008280			KAH0575740.1
OG0008281			KAH0575742.1
OG0008282			KAH0575743.1
OG0008283			KAH0575744.1
OG0008284			KAH0575748.1
OG0008285			KAH0575750.1
OG0008286			KAH0575751.1
OG0008287			KAH0575753.1
OG0008288			KAH0575756.1
OG0008289			KAH0575757.1
OG0008290			KAH0575758.1
OG0008291			KAH0575761.1
OG0008292			KAH0575762.1
OG0008293			KAH0575763.1
OG0008294			KAH0575764.1
OG0008295			KAH0575768.1
OG0008296			KAH0575782.1
OG0008297			KAH0575797.1
OG0008298			KAH0575826.1
OG0008299			KAH0575834.1
OG0008300			KAH0575838.1
OG0008301			KAH0575844.1
OG0008302			KAH0575845.1
OG0008303			KAH0575847.1
OG0008304			KAH0575848.1
OG0008305			KAH0575851.1
OG0008306			KAH0575859.1
OG0008307			KAH0575862.1
OG0008308			KAH0575863.1
OG0008309			KAH0575864.1
OG0008310			KAH0575866.1
OG0008311			KAH0575876.1
OG0008312			KAH0575877.1
OG0008313			KAH0575878.1
OG0008314			KAH0575879.1
OG0008315			KAH0575880.1
OG0008316			KAH0575881.1
OG0008317			KAH0575882.1
OG0008318			KAH0575883.1
OG0008319			KAH0575886.1
OG0008320			KAH0575888.1
OG0008321			KAH0575896.1
OG0008322			KAH0575898.1
OG0008323			KAH0575910.1
OG0008324			KAH0575927.1
OG0008325			KAH0575938.1
OG0008326			KAH0575946.1
OG0008327			KAH0575947.1
OG0008328			KAH0575957.1
OG0008329			KAH0575959.1
OG0008330			KAH0575960.1
OG0008331			KAH0575961.1
OG0008332			KAH0575963.1
OG0008333			KAH0575964.1
OG0008334			KAH0575966.1
OG0008335			KAH0575967.1
OG0008336			KAH0575968.1
OG0008337			KAH0575973.1
OG0008338			KAH0575984.1
OG0008339			KAH0575990.1
OG0008340			KAH0575999.1
OG0008341			KAH0576000.1
OG0008342			KAH0576013.1
OG0008343			KAH0576015.1
OG0008344			KAH0576019.1
OG0008345			KAH0576020.1
OG0008346			KAH0576054.1
OG0008347			KAH0576058.1
OG0008348			KAH0576074.1
OG0008349			KAH0576077.1
OG0008350			KAH0576079.1
OG0008351			KAH0576081.1
OG0008352			KAH0576086.1
OG0008353			KAH0576094.1
OG0008354			KAH0576104.1
OG0008355			KAH0576106.1
OG0008356			KAH0576112.1
OG0008357			KAH0576115.1
OG0008358			KAH0576123.1
OG0008359			KAH0576125.1
OG0008360			KAH0576128.1
OG0008361			KAH0576132.1
OG0008362			KAH0576155.1
OG0008363			KAH0576169.1
OG0008364			KAH0576173.1
OG0008365			KAH0576179.1
OG0008366			KAH0576191.1
OG0008367			KAH0576192.1
OG0008368			KAH0576194.1
OG0008369			KAH0576196.1
OG0008370			KAH0576197.1
OG0008371			KAH0576199.1
OG0008372			KAH0576209.1
OG0008373			KAH0576211.1
OG0008374			KAH0576220.1
OG0008375			KAH0576223.1
OG0008376			KAH0576225.1
OG0008377			KAH0576235.1
OG0008378			KAH0576237.1
OG0008379			KAH0576238.1
OG0008380			KAH0576250.1
OG0008381			KAH0576253.1
OG0008382			KAH0576254.1
OG0008383			KAH0576256.1
OG0008384			KAH0576257.1
OG0008385			KAH0576258.1
OG0008386			KAH0576259.1
OG0008387			KAH0576261.1
OG0008388			KAH0576262.1
OG0008389			KAH0576266.1
OG0008390			KAH0576268.1
OG0008391			KAH0576272.1
OG0008392			KAH0576273.1
OG0008393			KAH0576281.1
OG0008394			KAH0576284.1
OG0008395			KAH0576285.1
OG0008396			KAH0576286.1
OG0008397			KAH0576288.1
OG0008398			KAH0576289.1
OG0008399			KAH0576291.1
OG0008400			KAH0576295.1
OG0008401			KAH0576296.1
OG0008402			KAH0576297.1
OG0008403			KAH0576298.1
OG0008404			KAH0576299.1
OG0008405			KAH0576300.1
OG0008406			KAH0576301.1
OG0008407			KAH0576302.1
OG0008408			KAH0576304.1
OG0008409			KAH0576309.1
OG0008410			KAH0576311.1
OG0008411			KAH0576312.1
OG0008412			KAH0576313.1
OG0008413			KAH0576314.1
OG0008414			KAH0576316.1
OG0008415			KAH0576317.1
OG0008416			KAH0576320.1
OG0008417			KAH0576321.1
OG0008418			KAH0576323.1
OG0008419			KAH0576325.1
OG0008420			KAH0576327.1
OG0008421			KAH0576328.1
OG0008422			KAH0576332.1
OG0008423			KAH0576339.1
OG0008424			KAH0576340.1
OG0008425			KAH0576342.1
OG0008426			KAH0576343.1
OG0008427			KAH0576346.1
OG0008428			KAH0576347.1
OG0008429			KAH0576348.1
OG0008430			KAH0576350.1
OG0008431			KAH0576352.1
OG0008432			KAH0576356.1
OG0008433			KAH0576357.1
OG0008434			KAH0576358.1
OG0008435			KAH0576359.1
OG0008436			KAH0576362.1
OG0008437			KAH0576367.1
OG0008438			KAH0576368.1
OG0008439			KAH0576370.1
OG0008440			KAH0576373.1
OG0008441			KAH0576377.1
OG0008442			KAH0576378.1
OG0008443			KAH0576387.1
OG0008444			KAH0576389.1
OG0008445			KAH0576395.1
OG0008446			KAH0576398.1
OG0008447			KAH0576400.1
OG0008448			KAH0576401.1
OG0008449			KAH0576402.1
OG0008450			KAH0576403.1
OG0008451			KAH0576405.1
OG0008452			KAH0576408.1
OG0008453			KAH0576411.1
OG0008454			KAH0576415.1
OG0008455			KAH0576416.1
OG0008456			KAH0576417.1
OG0008457			KAH0576422.1
OG0008458			KAH0576423.1
OG0008459			KAH0576424.1
OG0008460			KAH0576425.1
OG0008461			KAH0576434.1
OG0008462			KAH0576436.1
OG0008463			KAH0576439.1
OG0008464			KAH0576441.1
OG0008465			KAH0576443.1
OG0008466			KAH0576444.1
OG0008467			KAH0576445.1
OG0008468			KAH0576446.1
OG0008469			KAH0576449.1
OG0008470			KAH0576450.1
OG0008471			KAH0576452.1
OG0008472			KAH0576453.1
OG0008473			KAH0576454.1
OG0008474			KAH0576457.1
OG0008475			KAH0576459.1
OG0008476			KAH0576463.1
OG0008477			KAH0576464.1
OG0008478			KAH0576466.1
OG0008479			KAH0576470.1
OG0008480			KAH0576471.1
OG0008481			KAH0576473.1
OG0008482			KAH0576475.1
OG0008483			KAH0576477.1
OG0008484			KAH0576480.1
OG0008485			KAH0576481.1
OG0008486			KAH0576482.1
OG0008487			KAH0576486.1
OG0008488			KAH0576487.1
OG0008489			KAH0576488.1
OG0008490			KAH0576490.1
OG0008491			KAH0576491.1
OG0008492			KAH0576492.1
OG0008493			KAH0576493.1
OG0008494			KAH0576494.1
OG0008495			KAH0576498.1
OG0008496			KAH0576502.1
OG0008497			KAH0576503.1
OG0008498			KAH0576506.1
OG0008499			KAH0576507.1
OG0008500			KAH0576511.1
OG0008501			KAH0576513.1
OG0008502			KAH0576515.1
OG0008503			KAH0576516.1
OG0008504			KAH0576519.1
OG0008505			KAH0576521.1
OG0008506			KAH0576522.1
OG0008507			KAH0576524.1
OG0008508			KAH0576525.1
OG0008509			KAH0576526.1
OG0008510			KAH0576529.1
OG0008511			KAH0576533.1
OG0008512			KAH0576535.1
OG0008513			KAH0576537.1
OG0008514			KAH0576539.1
OG0008515			KAH0576542.1
OG0008516			KAH0576544.1
OG0008517			KAH0576545.1
OG0008518			KAH0576547.1
OG0008519			KAH0576551.1
OG0008520			KAH0576554.1
OG0008521			KAH0576556.1
OG0008522			KAH0576557.1
OG0008523			KAH0576560.1
OG0008524			KAH0576561.1
OG0008525			KAH0576562.1
OG0008526			KAH0576563.1
OG0008527			KAH0576564.1
OG0008528			KAH0576565.1
OG0008529			KAH0576568.1
OG0008530			KAH0576576.1
OG0008531			KAH0576577.1
OG0008532			KAH0576578.1
OG0008533			KAH0576580.1
OG0008534			KAH0576581.1
OG0008535			KAH0576586.1
OG0008536			KAH0576587.1
OG0008537			KAH0576588.1
OG0008538			KAH0576589.1
OG0008539			KAH0576590.1
OG0008540			KAH0576591.1
OG0008541			KAH0576592.1
OG0008542			KAH0576594.1
OG0008543			KAH0576595.1
OG0008544			KAH0576596.1
OG0008545			KAH0576597.1
OG0008546			KAH0576599.1
OG0008547			KAH0576602.1
OG0008548			KAH0576604.1
OG0008549			KAH0576606.1
OG0008550			KAH0576608.1
OG0008551			KAH0576611.1
OG0008552			KAH0576615.1
OG0008553			KAH0576618.1
OG0008554			KAH0576622.1
OG0008555			KAH0576624.1
OG0008556			KAH0576628.1
OG0008557			KAH0576630.1
OG0008558			KAH0576633.1
OG0008559			KAH0576634.1
OG0008560			KAH0576635.1
OG0008561			KAH0576643.1
OG0008562			KAH0576671.1
OG0008563			KAH0576676.1
OG0008564			KAH0576678.1
OG0008565			KAH0576680.1
OG0008566			KAH0576681.1
OG0008567			KAH0576685.1
OG0008568			KAH0576687.1
OG0008569			KAH0576688.1
OG0008570			KAH0576690.1
OG0008571			KAH0576698.1
OG0008572			KAH0576700.1
OG0008573			KAH0576701.1
OG0008574			KAH0576702.1
OG0008575			KAH0576705.1
OG0008576			KAH0576706.1
OG0008577			KAH0576708.1
OG0008578			KAH0576710.1
OG0008579			KAH0576712.1
OG0008580			KAH0576714.1
OG0008581			KAH0576715.1
OG0008582			KAH0576717.1
OG0008583			KAH0576718.1
OG0008584			KAH0576719.1
OG0008585			KAH0576723.1
OG0008586			KAH0576727.1
OG0008587			KAH0576729.1
OG0008588			KAH0576730.1
OG0008589			KAH0576732.1
OG0008590			KAH0576734.1
OG0008591			KAH0576736.1
OG0008592			KAH0576737.1
OG0008593			KAH0576739.1
OG0008594			KAH0576740.1
OG0008595			KAH0576741.1
OG0008596			KAH0576747.1
OG0008597			KAH0576749.1
OG0008598			KAH0576750.1
OG0008599			KAH0576751.1
OG0008600			KAH0576752.1
OG0008601			KAH0576754.1
OG0008602			KAH0576755.1
OG0008603			KAH0576756.1
OG0008604			KAH0576757.1
OG0008605			KAH0576761.1
OG0008606			KAH0576764.1
OG0008607			KAH0576766.1
OG0008608			KAH0576767.1
OG0008609			KAH0576772.1
OG0008610			KAH0576773.1
OG0008611			KAH0576774.1
OG0008612			KAH0576775.1
OG0008613			KAH0576776.1
OG0008614			KAH0576777.1
OG0008615			KAH0576780.1
OG0008616			KAH0576781.1
OG0008617			KAH0576782.1
OG0008618			KAH0576783.1
OG0008619			KAH0576784.1
OG0008620			KAH0576787.1
OG0008621			KAH0576788.1
OG0008622			KAH0576789.1
OG0008623			KAH0576790.1
OG0008624			KAH0576792.1
OG0008625			KAH0576793.1
OG0008626			KAH0576796.1
OG0008627			KAH0576797.1
OG0008628			KAH0576798.1
OG0008629			KAH0576799.1
OG0008630			KAH0576800.1
OG0008631			KAH0576801.1
OG0008632			KAH0576802.1
OG0008633			KAH0576803.1
OG0008634			KAH0576804.1
OG0008635			KAH0576805.1
OG0008636			KAH0576806.1
OG0008637			KAH0576811.1
OG0008638			KAH0576812.1
OG0008639			KAH0576813.1
OG0008640			KAH0576814.1
OG0008641			KAH0576819.1
OG0008642			KAH0576820.1
OG0008643			KAH0576822.1
OG0008644			KAH0576824.1
OG0008645			KAH0576825.1
OG0008646			KAH0576826.1
OG0008647			KAH0576827.1
OG0008648			KAH0576828.1
OG0008649			KAH0576829.1
OG0008650			KAH0576830.1
OG0008651			KAH0576835.1
OG0008652			KAH0576837.1
OG0008653			KAH0576838.1
OG0008654			KAH0576839.1
OG0008655			KAH0576841.1
OG0008656			KAH0576842.1
OG0008657			KAH0576843.1
OG0008658			KAH0576844.1
OG0008659			KAH0576845.1
OG0008660			KAH0576846.1
OG0008661			KAH0576849.1
OG0008662			KAH0576854.1
OG0008663			KAH0576855.1
OG0008664			KAH0576860.1
OG0008665			KAH0576861.1
OG0008666			KAH0576862.1
OG0008667			KAH0576865.1
OG0008668			KAH0576866.1
OG0008669			KAH0576869.1
OG0008670			KAH0576870.1
OG0008671			KAH0576873.1
OG0008672			KAH0576876.1
OG0008673			KAH0576878.1
OG0008674			KAH0576880.1
OG0008675			KAH0576882.1
OG0008676			KAH0576884.1
OG0008677			KAH0576886.1
OG0008678			KAH0576887.1
OG0008679			KAH0576890.1
OG0008680			KAH0576891.1
OG0008681			KAH0576892.1
OG0008682			KAH0576894.1
OG0008683			KAH0576897.1
OG0008684			KAH0576898.1
OG0008685			KAH0576899.1
OG0008686			KAH0576900.1
OG0008687			KAH0576901.1
OG0008688			KAH0576902.1
OG0008689			KAH0576903.1
OG0008690			KAH0576904.1
OG0008691			KAH0576905.1
OG0008692			KAH0576907.1
OG0008693			KAH0576908.1
OG0008694			KAH0576912.1
OG0008695			KAH0576913.1
OG0008696			KAH0576914.1
OG0008697			KAH0576915.1
OG0008698			KAH0576919.1
OG0008699			KAH0576922.1
OG0008700			KAH0576923.1
OG0008701			KAH0576924.1
OG0008702			KAH0576926.1
OG0008703			KAH0576928.1
OG0008704			KAH0576929.1
OG0008705			KAH0576932.1
OG0008706			KAH0576933.1
OG0008707			KAH0576934.1
OG0008708			KAH0576939.1
OG0008709			KAH0576940.1
OG0008710			KAH0576941.1
OG0008711			KAH0576942.1
OG0008712			KAH0576943.1
OG0008713			KAH0576944.1
OG0008714			KAH0576947.1
OG0008715			KAH0576948.1
OG0008716			KAH0576949.1
OG0008717			KAH0576951.1
OG0008718			KAH0576952.1
OG0008719			KAH0576953.1
OG0008720			KAH0576954.1
OG0008721			KAH0576955.1
OG0008722			KAH0576958.1
OG0008723			KAH0576965.1
OG0008724			KAH0576968.1
OG0008725			KAH0576972.1
OG0008726			KAH0576977.1
OG0008727			KAH0576984.1
OG0008728			KAH0576985.1
OG0008729			KAH0576988.1
OG0008730			KAH0576991.1
OG0008731			KAH0576992.1
OG0008732			KAH0576994.1
OG0008733			KAH0576995.1
OG0008734			KAH0576997.1
OG0008735			KAH0576998.1
OG0008736			KAH0576999.1
OG0008737			KAH0577002.1
OG0008738			KAH0577003.1
OG0008739			KAH0577010.1
OG0008740			KAH0577011.1
OG0008741			KAH0577013.1
OG0008742			KAH0577016.1
OG0008743			KAH0577017.1
OG0008744			KAH0577018.1
OG0008745			KAH0577020.1
OG0008746			KAH0577022.1
OG0008747			KAH0577023.1
OG0008748			KAH0577024.1
OG0008749			KAH0577025.1
OG0008750			KAH0577026.1
OG0008751			KAH0577027.1
OG0008752			KAH0577028.1
OG0008753			KAH0577030.1
OG0008754			KAH0577031.1
OG0008755			KAH0577036.1
OG0008756			KAH0577043.1
OG0008757			KAH0577047.1
OG0008758			KAH0577048.1
OG0008759			KAH0577049.1
OG0008760			KAH0577051.1
OG0008761			KAH0577052.1
OG0008762			KAH0577054.1
OG0008763			KAH0577059.1
OG0008764			KAH0577060.1
OG0008765			KAH0577061.1
OG0008766			KAH0577064.1
OG0008767			KAH0577066.1
OG0008768			KAH0577068.1
OG0008769			KAH0577069.1
OG0008770			KAH0577071.1
OG0008771			KAH0577075.1
OG0008772			KAH0577076.1
OG0008773			KAH0577077.1
OG0008774			KAH0577081.1
OG0008775			KAH0577082.1
OG0008776			KAH0577083.1
OG0008777			KAH0577091.1
OG0008778			KAH0577092.1
OG0008779			KAH0577099.1
OG0008780			KAH0577101.1
OG0008781			KAH0577102.1
OG0008782			KAH0577104.1
OG0008783			KAH0577105.1
OG0008784			KAH0577107.1
OG0008785			KAH0577108.1
OG0008786			KAH0577109.1
OG0008787			KAH0577110.1
OG0008788			KAH0577116.1
OG0008789			KAH0577117.1
OG0008790			KAH0577118.1
OG0008791			KAH0577119.1
OG0008792			KAH0577121.1
OG0008793			KAH0577122.1
OG0008794			KAH0577123.1
OG0008795			KAH0577134.1
OG0008796			KAH0577147.1
OG0008797			KAH0577148.1
OG0008798			KAH0577149.1
OG0008799			KAH0577150.1
OG0008800			KAH0577151.1
OG0008801			KAH0577152.1
OG0008802			KAH0577153.1
OG0008803			KAH0577154.1
OG0008804			KAH0577157.1
OG0008805			KAH0577159.1
OG0008806			KAH0577164.1
OG0008807			KAH0577165.1
OG0008808			KAH0577166.1
OG0008809			KAH0577168.1
OG0008810			KAH0577169.1
OG0008811			KAH0577170.1
OG0008812			KAH0577171.1
OG0008813			KAH0577176.1
OG0008814			KAH0577177.1
OG0008815			KAH0577178.1
OG0008816			KAH0577180.1
OG0008817			KAH0577184.1
OG0008818			KAH0577194.1
OG0008819			KAH0577197.1
OG0008820			KAH0577198.1
OG0008821			KAH0577203.1
OG0008822			KAH0577213.1
OG0008823			KAH0577214.1
OG0008824			KAH0577215.1
OG0008825			KAH0577218.1
OG0008826			KAH0577219.1
OG0008827			KAH0577225.1
OG0008828			KAH0577226.1
OG0008829			KAH0577227.1
OG0008830			KAH0577228.1
OG0008831			KAH0577229.1
OG0008832			KAH0577230.1
OG0008833			KAH0577250.1
OG0008834			KAH0577253.1
OG0008835			KAH0577254.1
OG0008836			KAH0577257.1
OG0008837			KAH0577259.1
OG0008838			KAH0577260.1
OG0008839			KAH0577261.1
OG0008840			KAH0577263.1
OG0008841			KAH0577264.1
OG0008842			KAH0577266.1
OG0008843			KAH0577268.1
OG0008844			KAH0577280.1
OG0008845			KAH0577287.1
OG0008846			KAH0577296.1
OG0008847			KAH0577297.1
OG0008848			KAH0577299.1
OG0008849			KAH0577301.1
OG0008850			KAH0577302.1
OG0008851			KAH0577303.1
OG0008852			KAH0577304.1
OG0008853			KAH0577305.1
OG0008854			KAH0577308.1
OG0008855			KAH0577310.1
OG0008856			KAH0577311.1
OG0008857			KAH0577313.1
OG0008858			KAH0577314.1
OG0008859			KAH0577323.1
OG0008860			KAH0577324.1
OG0008861			KAH0577325.1
OG0008862			KAH0577329.1
OG0008863			KAH0577330.1
OG0008864			KAH0577333.1
OG0008865			KAH0577335.1
OG0008866			KAH0577336.1
OG0008867			KAH0577337.1
OG0008868			KAH0577338.1
OG0008869			KAH0577341.1
OG0008870			KAH0577342.1
OG0008871			KAH0577349.1
OG0008872			KAH0577352.1
OG0008873			KAH0577360.1
OG0008874			KAH0577361.1
OG0008875			KAH0577363.1
OG0008876			KAH0577377.1
OG0008877			KAH0577378.1
OG0008878			KAH0577379.1
OG0008879			KAH0577393.1
OG0008880			KAH0577403.1
OG0008881			KAH0577404.1
OG0008882			KAH0577408.1
OG0008883			KAH0577409.1
OG0008884			KAH0577411.1
OG0008885			KAH0577413.1
OG0008886			KAH0577415.1
OG0008887			KAH0577416.1
OG0008888			KAH0577417.1
OG0008889			KAH0577418.1
OG0008890			KAH0577419.1
OG0008891			KAH0577420.1
OG0008892			KAH0577421.1
OG0008893			KAH0577422.1
OG0008894			KAH0577423.1
OG0008895			KAH0577425.1
OG0008896			KAH0577426.1
OG0008897			KAH0577428.1
OG0008898			KAH0577429.1
OG0008899			KAH0577430.1
OG0008900			KAH0577431.1
OG0008901			KAH0577432.1
OG0008902			KAH0577433.1
OG0008903			KAH0577435.1
OG0008904			KAH0577437.1
OG0008905			KAH0577438.1
OG0008906			KAH0577441.1
OG0008907			KAH0577442.1
OG0008908			KAH0577445.1
OG0008909			KAH0577449.1
OG0008910			KAH0577467.1
OG0008911			KAH0577469.1
OG0008912			KAH0577470.1
OG0008913			KAH0577471.1
OG0008914			KAH0577488.1
OG0008915			KAH0577497.1
OG0008916			KAH0577502.1
OG0008917			KAH0577510.1
OG0008918			KAH0577515.1
OG0008919			KAH0577516.1
OG0008920			KAH0577518.1
OG0008921			KAH0577520.1
OG0008922			KAH0577521.1
OG0008923			KAH0577522.1
OG0008924			KAH0577528.1
OG0008925			KAH0577532.1
OG0008926			KAH0577533.1
OG0008927			KAH0577535.1
OG0008928			KAH0577536.1
OG0008929			KAH0577537.1
OG0008930			KAH0577538.1
OG0008931			KAH0577541.1
OG0008932			KAH0577543.1
OG0008933			KAH0577544.1
OG0008934			KAH0577545.1
OG0008935			KAH0577546.1
OG0008936			KAH0577547.1
OG0008937			KAH0577548.1
OG0008938			KAH0577549.1
OG0008939			KAH0577550.1
OG0008940			KAH0577553.1
OG0008941			KAH0577555.1
OG0008942			KAH0577556.1
OG0008943			KAH0577557.1
OG0008944			KAH0577558.1
OG0008945			KAH0577559.1
OG0008946			KAH0577561.1
OG0008947			KAH0577562.1
OG0008948			KAH0577565.1
OG0008949			KAH0577569.1
OG0008950			KAH0577572.1
OG0008951			KAH0577573.1
OG0008952			KAH0577575.1
OG0008953			KAH0577577.1
OG0008954			KAH0577578.1
OG0008955			KAH0577579.1
OG0008956			KAH0577589.1
OG0008957			KAH0577590.1
OG0008958			KAH0577591.1
OG0008959			KAH0577592.1
OG0008960			KAH0577593.1
OG0008961			KAH0577594.1
OG0008962			KAH0577595.1
OG0008963			KAH0577597.1
OG0008964			KAH0577598.1
OG0008965			KAH0577600.1
OG0008966			KAH0577601.1
OG0008967			KAH0577603.1
OG0008968			KAH0577605.1
OG0008969			KAH0577606.1
OG0008970			KAH0577607.1
OG0008971			KAH0577610.1
OG0008972			KAH0577611.1
OG0008973			KAH0577614.1
OG0008974			KAH0577615.1
OG0008975			KAH0577616.1
OG0008976			KAH0577618.1
OG0008977			KAH0577620.1
OG0008978			KAH0577627.1
OG0008979			KAH0577632.1
OG0008980			KAH0577633.1
OG0008981			KAH0577636.1
OG0008982			KAH0577637.1
OG0008983			KAH0577639.1
OG0008984			KAH0577640.1
OG0008985			KAH0577642.1
OG0008986			KAH0577644.1
OG0008987			KAH0577646.1
OG0008988			KAH0577647.1
OG0008989			KAH0577649.1
OG0008990			KAH0577650.1
OG0008991			KAH0577651.1
OG0008992			KAH0577652.1
OG0008993			KAH0577655.1
OG0008994			KAH0577658.1
OG0008995			KAH0577663.1
OG0008996			KAH0577665.1
OG0008997			KAH0577667.1
OG0008998			KAH0577668.1
OG0008999			KAH0577670.1
OG0009000			KAH0577672.1
OG0009001			KAH0577673.1
OG0009002			KAH0577674.1
OG0009003			KAH0577675.1
OG0009004			KAH0577680.1
OG0009005			KAH0577681.1
OG0009006			KAH0577682.1
OG0009007			KAH0577684.1
OG0009008			KAH0577686.1
OG0009009			KAH0577687.1
OG0009010			KAH0577689.1
OG0009011			KAH0577691.1
OG0009012			KAH0577693.1
OG0009013			KAH0577694.1
OG0009014			KAH0577697.1
OG0009015			KAH0577698.1
OG0009016			KAH0577699.1
OG0009017			KAH0577700.1
OG0009018			KAH0577701.1
OG0009019			KAH0577702.1
OG0009020			KAH0577703.1
OG0009021			KAH0577704.1
OG0009022			KAH0577706.1
OG0009023			KAH0577707.1
OG0009024			KAH0577709.1
OG0009025			KAH0577712.1
OG0009026			KAH0577713.1
OG0009027			KAH0577715.1
OG0009028			KAH0577716.1
OG0009029			KAH0577723.1
OG0009030			KAH0577724.1
OG0009031			KAH0577726.1
OG0009032			KAH0577729.1
OG0009033			KAH0577730.1
OG0009034			KAH0577733.1
OG0009035			KAH0577734.1
OG0009036			KAH0577735.1
OG0009037			KAH0577738.1
OG0009038			KAH0577739.1
OG0009039			KAH0577742.1
OG0009040			KAH0577743.1
OG0009041			KAH0577744.1
OG0009042			KAH0577747.1
OG0009043			KAH0577748.1
OG0009044			KAH0577749.1
OG0009045			KAH0577751.1
OG0009046			KAH0577752.1
OG0009047			KAH0577756.1
OG0009048			KAH0577760.1
OG0009049			KAH0577762.1
OG0009050			KAH0577764.1
OG0009051			KAH0577766.1
OG0009052			KAH0577772.1
OG0009053			KAH0577774.1
OG0009054			KAH0577775.1
OG0009055			KAH0577776.1
OG0009056			KAH0577778.1
OG0009057			KAH0577779.1
OG0009058			KAH0577781.1
OG0009059			KAH0577783.1
OG0009060			KAH0577785.1
OG0009061			KAH0577786.1
OG0009062			KAH0577787.1
OG0009063			KAH0577788.1
OG0009064			KAH0577789.1
OG0009065			KAH0577790.1
OG0009066			KAH0577794.1
OG0009067			KAH0577795.1
OG0009068			KAH0577797.1
OG0009069			KAH0577799.1
OG0009070			KAH0577800.1
OG0009071			KAH0577802.1
OG0009072			KAH0577805.1
OG0009073			KAH0577806.1
OG0009074			KAH0577807.1
OG0009075			KAH0577808.1
OG0009076			KAH0577809.1
OG0009077			KAH0577810.1
OG0009078			KAH0577811.1
OG0009079			KAH0577812.1
OG0009080			KAH0577813.1
OG0009081			KAH0577814.1
OG0009082			KAH0577816.1
OG0009083			KAH0577820.1
OG0009084			KAH0577823.1
OG0009085			KAH0577825.1
OG0009086			KAH0577826.1
