Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0000062			KAH0570246.1, KAH0571725.1, KAH0571739.1, KAH0572581.1, KAH0573661.1, KAH0575003.1, KAH0575012.1, KAH0575030.1, KAH0575038.1, KAH0575090.1, KAH0575799.1
OG0000063	KAE8303317.1, KAE8305635.1	TNJ29294.1, TNJ29610.1, TNJ29618.1	KAH0569416.1, KAH0570545.1, KAH0576742.1, KAH0576744.1, KAH0576746.1
OG0000064			KAH0569523.1, KAH0569546.1, KAH0569564.1, KAH0569826.1, KAH0572025.1, KAH0573039.1, KAH0573479.1, KAH0574143.1, KAH0575855.1, KAH0576175.1
OG0000065			KAH0573247.1, KAH0574026.1, KAH0574335.1, KAH0574342.1, KAH0574370.1, KAH0574988.1, KAH0575037.1, KAH0575056.1, KAH0575085.1, KAH0575091.1
OG0000066	KAE8301807.1, KAE8302809.1, KAE8304219.1	TNJ26856.1, TNJ27739.1, TNJ30480.1	KAH0573200.1, KAH0575312.1, KAH0577534.1
OG0000067	KAE8301872.1	TNJ26830.1	KAH0569790.1, KAH0569796.1, KAH0569797.1, KAH0569809.1, KAH0569832.1, KAH0577272.1, KAH0577275.1
OG0000068	KAE8302178.1, KAE8302781.1, KAE8305642.1, KAE8305796.1	TNJ26263.1, TNJ28113.1, TNJ30271.1	KAH0572192.1, KAH0573215.1
OG0000069	KAE8302507.1	TNJ27990.1, TNJ27993.1	KAH0569293.1, KAH0575926.1, KAH0575956.1, KAH0575972.1, KAH0575979.1, KAH0576004.1
OG0000070	KAE8302636.1, KAE8303343.1	TNJ30413.1	KAH0575794.1, KAH0575815.1, KAH0575828.1, KAH0575835.1, KAH0575843.1, KAH0576055.1
OG0000071	KAE8302740.1, KAE8302920.1	TNJ28492.1, TNJ30293.1	KAH0569473.1, KAH0569888.1, KAH0569899.1, KAH0570662.1, KAH0572594.1
OG0000072	KAE8303088.1	TNJ26522.1, TNJ26944.1, TNJ26977.1, TNJ27053.1, TNJ27348.1, TNJ29264.1, TNJ29894.1	KAH0571006.1
OG0000073	KAE8303094.1, KAE8304790.1	TNJ26791.1, TNJ26798.1, TNJ26902.1	KAH0571290.1, KAH0571709.1, KAH0571783.1, KAH0571815.1
OG0000074	KAE8304008.1	TNJ26746.1, TNJ30252.1	KAH0570276.1, KAH0570290.1, KAH0570291.1, KAH0570297.1, KAH0570328.1, KAH0570350.1
OG0000075	KAE8304292.1, KAE8305222.1	TNJ29830.1	KAH0573972.1, KAH0574938.1, KAH0574976.1, KAH0575022.1, KAH0575043.1, KAH0575044.1
OG0000076	KAE8304486.1, KAE8305727.1	TNJ26347.1, TNJ26942.1, TNJ27566.1, TNJ28144.1, TNJ28378.1, TNJ29274.1, TNJ30204.1	
OG0000077		TNJ26613.1, TNJ26700.1, TNJ26794.1, TNJ27146.1, TNJ27321.1, TNJ28068.1, TNJ28189.1, TNJ29361.1, TNJ30288.1	
OG0000078			KAH0569339.1, KAH0569360.1, KAH0569758.1, KAH0572004.1, KAH0572568.1, KAH0573388.1, KAH0575134.1, KAH0576652.1, KAH0577934.1
OG0000079			KAH0569407.1, KAH0569556.1, KAH0569650.1, KAH0569742.1, KAH0570760.1, KAH0571522.1, KAH0571920.1, KAH0572835.1, KAH0577199.1
OG0000080			KAH0569415.1, KAH0569417.1, KAH0569418.1, KAH0574099.1, KAH0574116.1, KAH0574151.1, KAH0574156.1, KAH0576743.1, KAH0576745.1
OG0000081			KAH0571122.1, KAH0573476.1, KAH0574846.1, KAH0575251.1, KAH0575262.1, KAH0575298.1, KAH0575303.1, KAH0575309.1, KAH0575343.1
OG0000082			KAH0572586.1, KAH0574101.1, KAH0574114.1, KAH0574117.1, KAH0574121.1, KAH0574125.1, KAH0574149.1, KAH0574158.1, KAH0577499.1
OG0000083			KAH0575853.1, KAH0575895.1, KAH0576027.1, KAH0576036.1, KAH0576044.1, KAH0576068.1, KAH0576093.1, KAH0576124.1, KAH0576142.1
OG0000084	KAE8301205.1, KAE8301797.1, KAE8301849.1, KAE8302564.1, KAE8303968.1, KAE8304690.1, KAE8305414.1, KAE8306020.1		
OG0000085	KAE8301232.1, KAE8301250.1, KAE8303465.1, KAE8303730.1, KAE8304670.1, KAE8305549.1, KAE8306052.1	TNJ29289.1	
OG0000086	KAE8301324.1	TNJ27261.1	KAH0576427.1, KAH0576428.1, KAH0576429.1, KAH0576430.1, KAH0576431.1, KAH0576432.1
OG0000087	KAE8301380.1, KAE8302446.1, KAE8302562.1	TNJ26215.1, TNJ26904.1	KAH0573291.1, KAH0573293.1, KAH0573318.1
OG0000088	KAE8301483.1, KAE8302460.1, KAE8306161.1	TNJ28807.1, TNJ28827.1	KAH0571096.1, KAH0571135.1, KAH0572010.1
OG0000089	KAE8301681.1, KAE8301702.1, KAE8301703.1, KAE8301925.1, KAE8302238.1, KAE8305752.1	TNJ26563.1	KAH0571521.1
OG0000090	KAE8301706.1, KAE8304892.1	TNJ27026.1, TNJ28635.1, TNJ28636.1	KAH0574972.1, KAH0574982.1, KAH0575373.1
OG0000091	KAE8302463.1, KAE8302637.1, KAE8303685.1, KAE8304440.1, KAE8305865.1, KAE8306158.1		KAH0569845.1, KAH0571362.1
OG0000092	KAE8302866.1, KAE8303781.1, KAE8304999.1, KAE8305150.1	TNJ26882.1, TNJ28785.1, TNJ29866.1	KAH0571216.1
OG0000093	KAE8302978.1, KAE8302979.1, KAE8303016.1, KAE8303017.1	TNJ26955.1, TNJ27347.1, TNJ28957.1, TNJ29074.1	
OG0000094	KAE8303192.1	TNJ27001.1, TNJ27481.1, TNJ29730.1	KAH0573979.1, KAH0575058.1, KAH0577692.1, KAH0577717.1
OG0000095	KAE8303456.1		KAH0575897.1, KAH0576014.1, KAH0576026.1, KAH0576043.1, KAH0576070.1, KAH0576091.1, KAH0576139.1
OG0000096	KAE8303477.1	TNJ30624.1	KAH0574066.1, KAH0574068.1, KAH0574072.1, KAH0574077.1, KAH0574081.1, KAH0574083.1
OG0000097	KAE8303563.1, KAE8305647.1, KAE8305661.1	TNJ26268.1, TNJ29604.1	KAH0569879.1, KAH0574907.1, KAH0575365.1
OG0000098	KAE8306106.1	TNJ26187.1, TNJ26985.1, TNJ29418.1, TNJ29712.1, TNJ29719.1	KAH0574283.1, KAH0574295.1
OG0000099		TNJ26148.1, TNJ26589.1, TNJ27626.1, TNJ27964.1, TNJ27970.1, TNJ28187.1, TNJ29242.1, TNJ30474.1	
OG0000100			KAH0569478.1, KAH0569812.1, KAH0569823.1, KAH0569906.1, KAH0571030.1, KAH0571031.1, KAH0577927.1, KAH0577928.1
OG0000101			KAH0569785.1, KAH0569801.1, KAH0569827.1, KAH0573057.1, KAH0573061.1, KAH0573089.1, KAH0573093.1, KAH0575349.1
OG0000102			KAH0570844.1, KAH0570845.1, KAH0572551.1, KAH0576241.1, KAH0576246.1, KAH0576252.1, KAH0576264.1, KAH0576270.1
OG0000103			KAH0571177.1, KAH0573478.1, KAH0573692.1, KAH0573704.1, KAH0573730.1, KAH0574593.1, KAH0577167.1, KAH0577181.1
OG0000104			KAH0571240.1, KAH0571242.1, KAH0571244.1, KAH0571246.1, KAH0571248.1, KAH0571250.1, KAH0571252.1, KAH0571254.1
OG0000105			KAH0571672.1, KAH0571789.1, KAH0571812.1, KAH0571847.1, KAH0571853.1, KAH0571877.1, KAH0571881.1, KAH0571885.1
OG0000106			KAH0572379.1, KAH0572796.1, KAH0572801.1, KAH0573659.1, KAH0575422.1, KAH0575423.1, KAH0576335.1, KAH0576392.1
OG0000107	KAE8301266.1, KAE8302202.1, KAE8303553.1, KAE8303703.1, KAE8304444.1, KAE8304727.1, KAE8304798.1		
OG0000108	KAE8301299.1	TNJ26734.1, TNJ27360.1, TNJ29030.1	KAH0570608.1, KAH0574980.1, KAH0576989.1
OG0000109	KAE8301364.1, KAE8303733.1	TNJ27205.1, TNJ29020.1	KAH0574913.1, KAH0576215.1, KAH0576229.1
OG0000110	KAE8301506.1	TNJ27089.1, TNJ28285.1, TNJ28304.1, TNJ29731.1	KAH0571614.1, KAH0571624.1
OG0000111	KAE8301561.1, KAE8305488.1	TNJ26508.1, TNJ27589.1	KAH0572435.1, KAH0572627.1, KAH0575368.1
OG0000112	KAE8301765.1, KAE8301780.1, KAE8302627.1, KAE8304534.1	TNJ26878.1	KAH0573492.1, KAH0574766.1
OG0000113	KAE8302706.1, KAE8302721.1	TNJ30342.1, TNJ30370.1	KAH0574775.1, KAH0574776.1, KAH0574788.1
OG0000114	KAE8304262.1, KAE8304524.1, KAE8304724.1, KAE8304794.1, KAE8304795.1	TNJ30094.1	KAH0573295.1
OG0000115	KAE8304673.1	TNJ26577.1	KAH0569779.1, KAH0569807.1, KAH0572939.1, KAH0572941.1, KAH0572955.1
OG0000116	KAE8305692.1		KAH0569404.1, KAH0569756.1, KAH0571420.1, KAH0573038.1, KAH0573484.1, KAH0577936.1
OG0000117	KAE8306085.1, KAE8306101.1	TNJ29366.1, TNJ29382.1	KAH0569450.1, KAH0571073.1, KAH0575997.1
OG0000118			KAH0569307.1, KAH0570971.1, KAH0570975.1, KAH0570979.1, KAH0570983.1, KAH0570991.1, KAH0570995.1
OG0000119			KAH0569782.1, KAH0569789.1, KAH0569798.1, KAH0569804.1, KAH0569830.1, KAH0574234.1, KAH0574237.1
OG0000120			KAH0569880.1, KAH0569914.1, KAH0572111.1, KAH0572643.1, KAH0576107.1, KAH0576108.1, KAH0576109.1
OG0000121			KAH0569948.1, KAH0570142.1, KAH0571425.1, KAH0571427.1, KAH0571445.1, KAH0571547.1, KAH0571600.1
OG0000122			KAH0570039.1, KAH0570056.1, KAH0570060.1, KAH0570062.1, KAH0570072.1, KAH0570075.1, KAH0570090.1
OG0000123			KAH0570123.1, KAH0570923.1, KAH0570937.1, KAH0570939.1, KAH0572681.1, KAH0572702.1, KAH0575018.1
OG0000124			KAH0570334.1, KAH0570837.1, KAH0572863.1, KAH0573278.1, KAH0574794.1, KAH0575951.1, KAH0575953.1
OG0000125			KAH0572022.1, KAH0572028.1, KAH0573037.1, KAH0575858.1, KAH0576021.1, KAH0576073.1, KAH0576133.1
OG0000126			KAH0572049.1, KAH0575063.1, KAH0575315.1, KAH0575339.1, KAH0575873.1, KAH0577200.1, KAH0577201.1
OG0000127			KAH0574017.1, KAH0574018.1, KAH0574093.1, KAH0574109.1, KAH0575186.1, KAH0575190.1, KAH0575199.1
OG0000128			KAH0574102.1, KAH0574113.1, KAH0574118.1, KAH0574126.1, KAH0574134.1, KAH0574148.1, KAH0574159.1
OG0000129	KAE8301222.1, KAE8302752.1, KAE8303428.1, KAE8304248.1, KAE8304962.1, KAE8305489.1		
OG0000130	KAE8301235.1, KAE8305497.1, KAE8305545.1	TNJ26507.1, TNJ29317.1	KAH0576549.1
OG0000131	KAE8301398.1		KAH0575023.1, KAH0575027.1, KAH0575031.1, KAH0575034.1, KAH0575041.1
OG0000132	KAE8301457.1, KAE8301947.1, KAE8304543.1	TNJ29102.1	KAH0577252.1, KAH0577523.1
OG0000133	KAE8301562.1	TNJ27590.1	KAH0571611.1, KAH0571617.1, KAH0574503.1, KAH0576569.1
OG0000134	KAE8301869.1, KAE8301884.1	TNJ30253.1	KAH0573638.1, KAH0576218.1, KAH0576226.1
OG0000135	KAE8301950.1, KAE8303517.1	TNJ27572.1, TNJ28376.1, TNJ29099.1, TNJ30238.1	
OG0000136	KAE8301993.1, KAE8305852.1	TNJ30220.1, TNJ30223.1, TNJ30576.1	KAH0575521.1
OG0000137	KAE8302082.1	TNJ28208.1	KAH0575291.1, KAH0576351.1, KAH0576385.1, KAH0577053.1
OG0000138	KAE8302314.1	TNJ29265.1	KAH0572940.1, KAH0572956.1, KAH0576349.1, KAH0577196.1
OG0000139	KAE8302709.1	TNJ30367.1, TNJ30430.1	KAH0571838.1, KAH0571894.1, KAH0572341.1
OG0000140	KAE8302712.1	TNJ30428.1	KAH0573786.1, KAH0576964.1, KAH0577754.1, KAH0577791.1
OG0000141	KAE8302783.1, KAE8306080.1	TNJ26433.1, TNJ30315.1, TNJ30354.1	KAH0573612.1
OG0000142	KAE8302926.1, KAE8302973.1	TNJ28431.1, TNJ28501.1	KAH0574563.1, KAH0575617.1
OG0000143	KAE8303234.1	TNJ28737.1	KAH0570137.1, KAH0572012.1, KAH0572035.1, KAH0574434.1
OG0000144	KAE8303249.1, KAE8303259.1, KAE8304228.1, KAE8305677.1, KAE8306122.1	TNJ28729.1	
OG0000145	KAE8303385.1, KAE8306026.1	TNJ26667.1, TNJ26761.1	KAH0571191.1, KAH0576334.1
OG0000146	KAE8303520.1, KAE8305783.1, KAE8305840.1	TNJ28067.1, TNJ28078.1	KAH0574091.1
OG0000147	KAE8303548.1	TNJ27107.1	KAH0571392.1, KAH0574704.1, KAH0576472.1, KAH0577661.1
OG0000148	KAE8303657.1, KAE8305189.1	TNJ30719.1	KAH0577372.1, KAH0577384.1, KAH0577398.1
OG0000149	KAE8303871.1, KAE8304274.1	TNJ30139.1, TNJ30516.1	KAH0570434.1, KAH0574482.1
OG0000150	KAE8304043.1, KAE8305945.1	TNJ26962.1	KAH0570135.1, KAH0575232.1, KAH0575233.1
OG0000151	KAE8304244.1, KAE8304315.1	TNJ26951.1, TNJ30627.1	KAH0573990.1, KAH0574007.1
OG0000152	KAE8304270.1, KAE8304277.1	TNJ30519.1	KAH0577447.1, KAH0577456.1, KAH0577459.1
OG0000153	KAE8304596.1, KAE8305876.1	TNJ26873.1	KAH0569334.1, KAH0575369.1, KAH0575925.1
OG0000154	KAE8304802.1	TNJ26418.1	KAH0574198.1, KAH0575136.1, KAH0575147.1, KAH0575209.1
OG0000155	KAE8304881.1	TNJ27436.1, TNJ28736.1	KAH0569892.1, KAH0572321.1, KAH0572367.1
OG0000156	KAE8305015.1, KAE8305926.1	TNJ28855.1, TNJ28885.1	KAH0576817.1, KAH0576818.1
OG0000157	KAE8305075.1, KAE8305800.1	TNJ27644.1, TNJ27732.1	KAH0570282.1, KAH0575242.1
OG0000158	KAE8305502.1, KAE8306119.1, KAE8306120.1	TNJ29288.1, TNJ29318.1	KAH0577865.1
OG0000159	KAE8305596.1	TNJ26326.1	KAH0570259.1, KAH0572292.1, KAH0572425.1, KAH0575323.1
OG0000160	KAE8305608.1	TNJ26303.1	KAH0569348.1, KAH0576057.1, KAH0576692.1, KAH0577237.1
OG0000161		TNJ26196.1, TNJ26463.1, TNJ27074.1, TNJ27629.1, TNJ29616.1, TNJ29856.1	
OG0000162		TNJ26197.1, TNJ26462.1, TNJ27073.1, TNJ27628.1, TNJ29615.1, TNJ30407.1	
OG0000163		TNJ27088.1, TNJ27289.1, TNJ27862.1, TNJ28286.1, TNJ29732.1, TNJ30647.1	
OG0000164			KAH0569328.1, KAH0572183.1, KAH0572208.1, KAH0572825.1, KAH0575674.1, KAH0575800.1
OG0000165			KAH0569373.1, KAH0569755.1, KAH0573480.1, KAH0574620.1, KAH0576670.1, KAH0577938.1
OG0000166			KAH0569419.1, KAH0569761.1, KAH0574605.1, KAH0575786.1, KAH0576650.1, KAH0577933.1
OG0000167			KAH0569439.1, KAH0575887.1, KAH0575939.1, KAH0575940.1, KAH0575941.1, KAH0575942.1
OG0000168			KAH0569526.1, KAH0569544.1, KAH0569561.1, KAH0575913.1, KAH0576159.1, KAH0576171.1
OG0000169			KAH0569531.1, KAH0569540.1, KAH0569551.1, KAH0569558.1, KAH0575909.1, KAH0576088.1
OG0000170			KAH0569787.1, KAH0569799.1, KAH0569829.1, KAH0575348.1, KAH0575357.1, KAH0575361.1
OG0000171			KAH0569793.1, KAH0572285.1, KAH0572320.1, KAH0575643.1, KAH0577563.1, KAH0577566.1
OG0000172			KAH0570133.1, KAH0571158.1, KAH0571159.1, KAH0575337.1, KAH0576277.1, KAH0576278.1
OG0000173			KAH0570397.1, KAH0572243.1, KAH0572349.1, KAH0572355.1, KAH0572404.1, KAH0572408.1
OG0000174			KAH0570681.1, KAH0571479.1, KAH0571491.1, KAH0572652.1, KAH0575459.1, KAH0576620.1
OG0000175			KAH0570798.1, KAH0570836.1, KAH0570849.1, KAH0570850.1, KAH0570853.1, KAH0570863.1
OG0000176			KAH0570889.1, KAH0570897.1, KAH0571842.1, KAH0571891.1, KAH0572578.1, KAH0572585.1
OG0000177			KAH0571091.1, KAH0571092.1, KAH0571093.1, KAH0571094.1, KAH0571095.1, KAH0571115.1
OG0000178			KAH0571724.1, KAH0571740.1, KAH0571903.1, KAH0574734.1, KAH0575569.1, KAH0576848.1
OG0000179			KAH0572272.1, KAH0573778.1, KAH0577205.1, KAH0577210.1, KAH0577217.1, KAH0577818.1
OG0000180			KAH0572640.1, KAH0572642.1, KAH0572671.1, KAH0572682.1, KAH0572690.1, KAH0572691.1
OG0000181			KAH0572832.1, KAH0572844.1, KAH0573813.1, KAH0574483.1, KAH0574736.1, KAH0576867.1
OG0000182			KAH0574100.1, KAH0574115.1, KAH0574150.1, KAH0574157.1, KAH0574268.1, KAH0574299.1
OG0000183			KAH0574941.1, KAH0574942.1, KAH0574944.1, KAH0574952.1, KAH0574977.1, KAH0575045.1
OG0000184			KAH0574987.1, KAH0577124.1, KAH0577128.1, KAH0577140.1, KAH0577144.1, KAH0577158.1
OG0000185			KAH0575804.1, KAH0575812.1, KAH0575819.1, KAH0575820.1, KAH0575830.1, KAH0575831.1
OG0000186	KAE8301247.1	TNJ26468.1, TNJ26929.1	KAH0569343.1, KAH0575169.1
OG0000187	KAE8301269.1, KAE8303216.1	TNJ28754.1, TNJ29407.1	KAH0574900.1
OG0000188	KAE8301304.1, KAE8304810.1	TNJ26402.1, TNJ27315.1	KAH0576105.1
OG0000189	KAE8301309.1	TNJ27304.1, TNJ27567.1, TNJ28143.1, TNJ29273.1	
OG0000190	KAE8301317.1, KAE8303656.1, KAE8304412.1, KAE8305190.1, KAE8305820.1		
OG0000191	KAE8301346.1, KAE8301580.1, KAE8303228.1, KAE8303488.1		KAH0575420.1
OG0000192	KAE8301349.1	TNJ29664.1	KAH0569318.1, KAH0571977.1, KAH0573470.1
OG0000193	KAE8301365.1	TNJ27204.1	KAH0571087.1, KAH0571642.1, KAH0571696.1
OG0000194	KAE8301446.1	TNJ27817.1, TNJ27821.1	KAH0571314.1, KAH0571452.1
OG0000195	KAE8301478.1	TNJ28812.1, TNJ30368.1, TNJ30431.1	KAH0570079.1
OG0000196	KAE8301485.1	TNJ26689.1, TNJ27873.1, TNJ30747.1	KAH0573403.1
OG0000197	KAE8301492.1, KAE8303849.1	TNJ27853.1, TNJ30684.1	KAH0571391.1
OG0000198	KAE8301498.1	TNJ27864.1	KAH0569625.1, KAH0575707.1, KAH0575708.1
OG0000199	KAE8301551.1, KAE8301552.1, KAE8301581.1, KAE8301582.1, KAE8301848.1		
OG0000200	KAE8301877.1, KAE8302958.1, KAE8302960.1, KAE8305287.1, KAE8305392.1		
OG0000201	KAE8301909.1, KAE8301924.1	TNJ30471.1	KAH0571139.1, KAH0571143.1
OG0000202	KAE8301960.1	TNJ29172.1	KAH0570471.1, KAH0570591.1, KAH0570596.1
OG0000203	KAE8302030.1, KAE8302033.1	TNJ30246.1, TNJ30249.1	KAH0574321.1
OG0000204	KAE8302061.1, KAE8303370.1, KAE8305576.1	TNJ30095.1	KAH0576541.1
OG0000205	KAE8302118.1, KAE8305934.1	TNJ28174.1, TNJ29454.1	KAH0573221.1
OG0000206	KAE8302180.1, KAE8304411.1, KAE8305821.1	TNJ28110.1, TNJ28309.1	
OG0000207	KAE8302251.1, KAE8302567.1	TNJ28999.1	KAH0572650.1, KAH0573774.1
OG0000208	KAE8302254.1, KAE8305262.1, KAE8306017.1	TNJ28951.1	KAH0574943.1
OG0000209	KAE8302255.1	TNJ28375.1, TNJ28950.1, TNJ29811.1	KAH0570795.1
OG0000210	KAE8302324.1	TNJ29935.1	KAH0569351.1, KAH0577233.1, KAH0577240.1
OG0000211	KAE8302330.1	TNJ29917.1	KAH0574416.1, KAH0574447.1, KAH0576713.1
OG0000212	KAE8302352.1, KAE8302354.1	TNJ29903.1, TNJ29910.1	KAH0569456.1
OG0000213	KAE8302353.1	TNJ29911.1	KAH0569777.1, KAH0575510.1, KAH0575983.1
OG0000214	KAE8302370.1	TNJ29876.1	KAH0569571.1, KAH0569597.1, KAH0573878.1
OG0000215	KAE8302382.1	TNJ29850.1	KAH0572411.1, KAH0574212.1, KAH0577300.1
OG0000216	KAE8302429.1, KAE8303329.1, KAE8305899.1	TNJ26972.1, TNJ29588.1	
OG0000217	KAE8302469.1, KAE8304521.1	TNJ29296.1	KAH0570570.1, KAH0571034.1
OG0000218	KAE8302531.1	TNJ28727.1, TNJ29752.1	KAH0576474.1, KAH0577916.1
OG0000219	KAE8302554.1, KAE8302580.1	TNJ26654.1	KAH0572224.1, KAH0572227.1
OG0000220	KAE8302730.1, KAE8305046.1	TNJ28841.1	KAH0573119.1, KAH0573135.1
OG0000221	KAE8302737.1, KAE8302777.1, KAE8302888.1, KAE8304471.1	TNJ30300.1	
OG0000222	KAE8302787.1	TNJ30285.1	KAH0570868.1, KAH0570870.1, KAH0575766.1
OG0000223	KAE8302910.1	TNJ28446.1	KAH0572990.1, KAH0575220.1, KAH0576672.1
OG0000224	KAE8303169.1, KAE8303189.1, KAE8304968.1	TNJ28668.1, TNJ28676.1	
OG0000225	KAE8303242.1, KAE8303245.1, KAE8304641.1	TNJ26572.1	KAH0570799.1
OG0000226	KAE8303353.1, KAE8305974.1	TNJ28936.1, TNJ30426.1	KAH0571444.1
OG0000227	KAE8303355.1	TNJ28288.1, TNJ29734.1	KAH0569387.1, KAH0577316.1
OG0000228	KAE8303384.1, KAE8306058.1	TNJ26763.1, TNJ28908.1	KAH0570595.1
OG0000229	KAE8303405.1	TNJ26335.1	KAH0573993.1, KAH0573999.1, KAH0574006.1
OG0000230	KAE8303445.1	TNJ26369.1	KAH0569345.1, KAH0575165.1, KAH0575170.1
OG0000231	KAE8303633.1, KAE8305744.1	TNJ27954.1	KAH0570085.1, KAH0570666.1
OG0000232	KAE8303651.1, KAE8305921.1	TNJ27882.1, TNJ30727.1	KAH0571058.1
OG0000233	KAE8303662.1	TNJ30714.1	KAH0570374.1, KAH0571577.1, KAH0572451.1
OG0000234	KAE8303713.1	TNJ29357.1	KAH0576605.1, KAH0576675.1, KAH0576684.1
OG0000235	KAE8303782.1, KAE8303794.1	TNJ29347.1, TNJ29350.1	KAH0570902.1
OG0000236	KAE8304044.1	TNJ26961.1	KAH0574047.1, KAH0574054.1, KAH0575525.1
OG0000237	KAE8304053.1	TNJ26946.1	KAH0569304.1, KAH0570986.1, KAH0570988.1
OG0000238	KAE8304170.1	TNJ30071.1	KAH0571657.1, KAH0571671.1, KAH0573351.1
OG0000239	KAE8304259.1	TNJ29061.1	KAH0572162.1, KAH0574042.1, KAH0577525.1
OG0000240	KAE8304265.1, KAE8304282.1	TNJ30530.1	KAH0575488.1, KAH0575500.1
OG0000241	KAE8304322.1, KAE8304379.1	TNJ29073.1	KAH0575002.1, KAH0575009.1
OG0000242	KAE8304500.1, KAE8304757.1	TNJ27452.1, TNJ29500.1	KAH0571955.1
OG0000243	KAE8304508.1, KAE8304509.1	TNJ27446.1, TNJ27447.1	KAH0569438.1
OG0000244	KAE8304695.1, KAE8305241.1	TNJ26659.1, TNJ26704.1	KAH0572407.1
OG0000245	KAE8304850.1, KAE8305780.1	TNJ28317.1, TNJ29985.1	KAH0571383.1
OG0000246	KAE8304917.1, KAE8305637.1	TNJ26275.1, TNJ27410.1	KAH0574231.1
OG0000247	KAE8304990.1, KAE8306074.1	TNJ26559.1, TNJ28111.1	KAH0573048.1
OG0000248	KAE8305102.1	TNJ26222.1, TNJ28407.1, TNJ30185.1	KAH0570355.1
OG0000249	KAE8305233.1	TNJ26439.1, TNJ29152.1	KAH0573307.1, KAH0573308.1
OG0000250	KAE8305301.1	TNJ27242.1	KAH0569760.1, KAH0571821.1, KAH0571828.1
OG0000251	KAE8305302.1	TNJ27241.1	KAH0570182.1, KAH0570195.1, KAH0575608.1
OG0000252	KAE8305309.1	TNJ27236.1, TNJ27640.1	KAH0575965.1, KAH0575969.1
OG0000253	KAE8305314.1	TNJ27249.1, TNJ29346.1	KAH0570143.1, KAH0575681.1
OG0000254	KAE8305362.1, KAE8305386.1	TNJ26523.1	KAH0571083.1, KAH0571102.1
OG0000255	KAE8305443.1	TNJ26534.1	KAH0575211.1, KAH0575230.1, KAH0575235.1
OG0000256	KAE8305462.1, KAE8305565.1	TNJ26330.1, TNJ26516.1	KAH0570609.1
OG0000257	KAE8305483.1	TNJ27192.1, TNJ30056.1, TNJ30089.1	KAH0576421.1
OG0000258	KAE8305598.1, KAE8305894.1	TNJ26306.1, TNJ28044.1	KAH0577113.1
OG0000259	KAE8305867.1	TNJ28342.1	KAH0569945.1, KAH0570160.1, KAH0575596.1
OG0000260	KAE8305932.1	TNJ29452.1	KAH0573994.1, KAH0573998.1, KAH0574005.1
OG0000261		TNJ26190.1, TNJ28352.1, TNJ28360.1, TNJ30048.1, TNJ30053.1	
OG0000262		TNJ26191.1, TNJ28354.1, TNJ28358.1, TNJ30049.1, TNJ30052.1	
OG0000263			KAH0569403.1, KAH0569757.1, KAH0575784.1, KAH0575856.1, KAH0577935.1
OG0000264			KAH0569424.1, KAH0570385.1, KAH0574596.1, KAH0576663.1, KAH0576668.1
OG0000265			KAH0569446.1, KAH0569448.1, KAH0569452.1, KAH0571103.1, KAH0576249.1
OG0000266			KAH0569486.1, KAH0569535.1, KAH0575183.1, KAH0575193.1, KAH0576085.1
OG0000267			KAH0569530.1, KAH0569542.1, KAH0575911.1, KAH0576089.1, KAH0576168.1
OG0000268			KAH0569575.1, KAH0569611.1, KAH0575148.1, KAH0577192.1, KAH0577262.1
OG0000269			KAH0569608.1, KAH0569672.1, KAH0569673.1, KAH0572776.1, KAH0572938.1
OG0000270			KAH0569749.1, KAH0572648.1, KAH0572674.1, KAH0572694.1, KAH0572905.1
OG0000271			KAH0570025.1, KAH0570058.1, KAH0570059.1, KAH0571075.1, KAH0576673.1
OG0000272			KAH0570387.1, KAH0572764.1, KAH0572775.1, KAH0574145.1, KAH0574162.1
OG0000273			KAH0570748.1, KAH0570773.1, KAH0570806.1, KAH0572163.1, KAH0575364.1
OG0000274			KAH0570762.1, KAH0570763.1, KAH0573706.1, KAH0573731.1, KAH0573735.1
OG0000275			KAH0571568.1, KAH0571591.1, KAH0571599.1, KAH0572623.1, KAH0572654.1
OG0000276			KAH0571684.1, KAH0571981.1, KAH0571986.1, KAH0576514.1, KAH0577362.1
OG0000277			KAH0571717.1, KAH0571720.1, KAH0571784.1, KAH0571799.1, KAH0571816.1
OG0000278			KAH0572072.1, KAH0572075.1, KAH0572081.1, KAH0572084.1, KAH0572090.1
OG0000279			KAH0572112.1, KAH0573894.1, KAH0573898.1, KAH0574756.1, KAH0577443.1
OG0000280			KAH0572218.1, KAH0575435.1, KAH0575440.1, KAH0577195.1, KAH0577353.1
OG0000281			KAH0572248.1, KAH0575923.1, KAH0575924.1, KAH0576053.1, KAH0576059.1
OG0000282			KAH0572470.1, KAH0572480.1, KAH0573526.1, KAH0574244.1, KAH0577207.1
OG0000283			KAH0573798.1, KAH0574898.1, KAH0576354.1, KAH0576616.1, KAH0576853.1
OG0000284			KAH0574281.1, KAH0574293.1, KAH0575133.1, KAH0575156.1, KAH0575158.1
OG0000285			KAH0574598.1, KAH0575780.1, KAH0576658.1, KAH0576661.1, KAH0576666.1
OG0000286			KAH0575116.1, KAH0575125.1, KAH0575138.1, KAH0575145.1, KAH0575152.1
OG0000287			KAH0575852.1, KAH0575903.1, KAH0575918.1, KAH0576126.1, KAH0576140.1
